time,hours_since_previous,mag,mag_previous
2015-04-30 19:00:00,1,2.57,2.47
2015-04-30 21:00:00,2,2.86,2.57
2015-05-01 00:00:00,3,2.42,2.86
2015-05-01 15:00:00,15,2.41,2.42
2015-05-01 23:00:00,8,2.27,2.41
2015-05-02 11:00:00,12,2.5,2.27
2015-05-02 14:00:00,3,2.15,2.5
2015-05-03 11:00:00,21,3.8,2.15
2015-05-03 12:00:00,1,2.74,3.8
2015-05-03 15:00:00,3,3.3,2.74
2015-05-03 19:00:00,4,2.07,3.3
2015-05-03 22:00:00,3,3.64,2.07
2015-05-04 01:00:00,3,2.62,3.64
2015-05-04 04:00:00,3,2.74,2.62
2015-05-04 10:00:00,6,2.68,2.74
2015-05-04 11:00:00,1,2.19,2.68
2015-05-04 12:00:00,1,2.0,2.19
2015-05-04 13:00:00,1,2.02,2.0
2015-05-04 17:00:00,4,2.17,2.02
2015-05-04 19:00:00,2,4.2,2.17
2015-05-05 00:00:00,5,2.63,4.2
2015-05-05 01:00:00,1,2.73,2.63
2015-05-05 05:00:00,4,2.14,2.73
2015-05-05 10:00:00,5,2.23,2.14
2015-05-05 13:00:00,3,2.33,2.23
2015-05-05 15:00:00,2,2.95,2.33
2015-05-05 17:00:00,2,2.3,2.95
2015-05-05 19:00:00,2,2.45,2.3
2015-05-05 21:00:00,2,2.07,2.45
2015-05-06 03:00:00,6,2.06,2.07
2015-05-06 07:00:00,4,3.72,2.06
2015-05-06 09:00:00,2,2.66,3.72
2015-05-06 14:00:00,5,3.51,2.66
2015-05-06 16:00:00,2,3.07,3.51
2015-05-06 17:00:00,1,2.18,3.07
2015-05-06 18:00:00,1,3.23,2.18
2015-05-06 19:00:00,1,2.73,3.23
2015-05-06 20:00:00,1,2.75,2.73
2015-05-06 22:00:00,2,2.0,2.75
2015-05-06 23:00:00,1,2.03,2.0
2015-05-07 06:00:00,7,2.87,2.03
2015-05-07 07:00:00,1,2.57,2.87
2015-05-07 13:00:00,6,2.9,2.57
2015-05-07 14:00:00,1,2.7,2.9
2015-05-07 21:00:00,7,2.29,2.7
2015-05-07 23:00:00,2,2.32,2.29
2015-05-08 01:00:00,2,2.0,2.32
2015-05-08 03:00:00,2,2.5,2.0
2015-05-08 13:00:00,10,2.35,2.5
2015-05-08 20:00:00,7,2.46,2.35
2015-05-08 21:00:00,1,2.03,2.46
2015-05-09 06:00:00,9,2.65,2.03
2015-05-09 14:00:00,8,2.06,2.65
2015-05-09 16:00:00,2,2.1,2.06
2015-05-09 17:00:00,1,2.99,2.1
2015-05-09 19:00:00,2,2.28,2.99
2015-05-09 20:00:00,1,2.02,2.28
2015-05-09 21:00:00,1,2.76,2.02
2015-05-09 22:00:00,1,2.04,2.76
2015-05-10 15:00:00,17,3.82,2.04
2015-05-10 22:00:00,7,2.15,3.82
2015-05-10 23:00:00,1,2.57,2.15
2015-05-11 02:00:00,3,2.69,2.57
2015-05-11 06:00:00,4,2.0,2.69
2015-05-11 11:00:00,5,2.36,2.0
2015-05-11 12:00:00,1,2.02,2.36
2015-05-11 14:00:00,2,2.47,2.02
2015-05-11 19:00:00,5,2.17,2.47
2015-05-11 20:00:00,1,2.37,2.17
2015-05-12 13:00:00,17,2.66,2.37
2015-05-12 20:00:00,7,2.64,2.66
2015-05-13 02:00:00,6,2.62,2.64
2015-05-13 03:00:00,1,2.54,2.62
2015-05-13 06:00:00,3,2.77,2.54
2015-05-13 16:00:00,10,2.06,2.77
2015-05-13 19:00:00,3,2.21,2.06
2015-05-14 05:00:00,10,2.01,2.21
2015-05-14 07:00:00,2,2.93,2.01
2015-05-14 08:00:00,1,2.73,2.93
2015-05-14 11:00:00,3,2.37,2.73
2015-05-14 15:00:00,4,2.29,2.37
2015-05-14 16:00:00,1,2.1,2.29
2015-05-14 23:00:00,7,3.05,2.1
2015-05-15 03:00:00,4,2.1,3.05
2015-05-15 06:00:00,3,2.32,2.1
2015-05-15 07:00:00,1,2.06,2.32
2015-05-15 09:00:00,2,2.81,2.06
2015-05-15 10:00:00,1,2.73,2.81
2015-05-15 16:00:00,6,2.21,2.73
2015-05-15 23:00:00,7,2.06,2.21
2015-05-16 02:00:00,3,3.34,2.06
2015-05-16 04:00:00,2,2.48,3.34
2015-05-16 09:00:00,5,2.03,2.48
2015-05-16 11:00:00,2,2.45,2.03
2015-05-16 13:00:00,2,2.47,2.45
2015-05-16 15:00:00,2,2.14,2.47
2015-05-16 17:00:00,2,2.77,2.14
2015-05-16 22:00:00,5,2.03,2.77
2015-05-17 03:00:00,5,2.03,2.03
2015-05-17 09:00:00,6,2.67,2.03
2015-05-17 17:00:00,8,2.9,2.67
2015-05-18 02:00:00,9,2.63,2.9
2015-05-18 03:00:00,1,2.73,2.63
2015-05-18 04:00:00,1,2.07,2.73
2015-05-18 09:00:00,5,2.19,2.07
2015-05-19 06:00:00,21,2.23,2.19
2015-05-19 11:00:00,5,2.05,2.23
2015-05-19 18:00:00,7,3.82,2.05
2015-05-19 19:00:00,1,2.98,3.82
2015-05-20 00:00:00,5,2.22,2.98
2015-05-20 06:00:00,6,2.34,2.22
2015-05-20 14:00:00,8,2.13,2.34
2015-05-21 03:00:00,13,4.1,2.13
2015-05-21 04:00:00,1,2.42,4.1
2015-05-21 05:00:00,1,3.33,2.42
2015-05-21 10:00:00,5,2.37,3.33
2015-05-21 19:00:00,9,2.1,2.37
2015-05-21 20:00:00,1,2.63,2.1
2015-05-22 00:00:00,4,2.34,2.63
2015-05-22 02:00:00,2,4.09,2.34
2015-05-22 04:00:00,2,2.48,4.09
2015-05-22 07:00:00,3,2.09,2.48
2015-05-22 08:00:00,1,3.16,2.09
2015-05-22 12:00:00,4,2.28,3.16
2015-05-22 14:00:00,2,2.14,2.28
2015-05-23 00:00:00,10,2.45,2.14
2015-05-23 01:00:00,1,2.09,2.45
2015-05-23 02:00:00,1,2.39,2.09
2015-05-23 07:00:00,5,2.1,2.39
2015-05-23 13:00:00,6,2.71,2.1
2015-05-23 16:00:00,3,2.38,2.71
2015-05-23 17:00:00,1,3.09,2.38
2015-05-23 19:00:00,2,2.25,3.09
2015-05-24 00:00:00,5,2.66,2.25
2015-05-24 05:00:00,5,2.84,2.66
2015-05-24 08:00:00,3,2.15,2.84
2015-05-24 10:00:00,2,2.68,2.15
2015-05-24 13:00:00,3,2.45,2.68
2015-05-24 19:00:00,6,2.03,2.45
2015-05-25 08:00:00,13,2.08,2.03
2015-05-25 10:00:00,2,2.07,2.08
2015-05-25 12:00:00,2,2.43,2.07
2015-05-25 18:00:00,6,2.07,2.43
2015-05-25 20:00:00,2,2.12,2.07
2015-05-26 00:00:00,4,2.02,2.12
2015-05-26 01:00:00,1,2.61,2.02
2015-05-26 06:00:00,5,2.01,2.61
2015-05-26 10:00:00,4,4.34,2.01
2015-05-26 13:00:00,3,2.08,4.34
2015-05-26 15:00:00,2,2.97,2.08
2015-05-26 20:00:00,5,2.86,2.97
2015-05-27 03:00:00,7,2.58,2.86
2015-05-27 07:00:00,4,3.0,2.58
2015-05-27 09:00:00,2,2.4,3.0
2015-05-27 12:00:00,3,2.04,2.4
2015-05-27 15:00:00,3,2.93,2.04
2015-05-27 16:00:00,1,2.42,2.93
2015-05-27 17:00:00,1,2.35,2.42
2015-05-27 18:00:00,1,2.3,2.35
2015-05-28 04:00:00,10,2.35,2.3
2015-05-28 07:00:00,3,2.1,2.35
2015-05-28 10:00:00,3,2.12,2.1
2015-05-28 19:00:00,9,2.31,2.12
2015-05-29 01:00:00,6,2.3,2.31
2015-05-29 06:00:00,5,2.67,2.3
2015-05-29 07:00:00,1,2.03,2.67
2015-05-29 08:00:00,1,2.87,2.03
2015-05-29 20:00:00,12,2.28,2.87
2015-05-29 21:00:00,1,2.65,2.28
2015-05-30 05:00:00,8,3.7,2.65
2015-05-30 08:00:00,3,2.47,3.7
2015-05-30 13:00:00,5,2.09,2.47
2015-05-30 20:00:00,7,2.09,2.09
2015-05-30 22:00:00,2,2.25,2.09
2015-05-31 04:00:00,6,2.11,2.25
2015-05-31 12:00:00,8,2.1,2.11
2015-05-31 13:00:00,1,3.59,2.1
2015-05-31 14:00:00,1,2.2,3.59
2015-05-31 19:00:00,5,2.28,2.2
2015-05-31 23:00:00,4,2.07,2.28
2015-06-02 01:00:00,26,3.51,2.07
2015-06-02 05:00:00,4,2.38,3.51
2015-06-02 10:00:00,5,2.4,2.38
2015-06-02 13:00:00,3,3.46,2.4
2015-06-02 21:00:00,8,2.67,3.46
2015-06-03 05:00:00,8,2.66,2.67
2015-06-03 09:00:00,4,2.08,2.66
2015-06-03 16:00:00,7,2.12,2.08
2015-06-03 19:00:00,3,2.28,2.12
2015-06-04 00:00:00,5,2.66,2.28
2015-06-04 03:00:00,3,2.96,2.66
2015-06-04 09:00:00,6,2.08,2.96
2015-06-04 10:00:00,1,2.76,2.08
2015-06-04 15:00:00,5,3.52,2.76
2015-06-04 17:00:00,2,2.02,3.52
2015-06-05 06:00:00,13,3.31,2.02
2015-06-06 08:00:00,26,2.36,3.31
2015-06-06 09:00:00,1,2.46,2.36
2015-06-06 10:00:00,1,2.63,2.46
2015-06-06 11:00:00,1,2.32,2.63
2015-06-06 12:00:00,1,2.48,2.32
2015-06-06 13:00:00,1,2.07,2.48
2015-06-06 14:00:00,1,2.19,2.07
2015-06-06 15:00:00,1,2.38,2.19
2015-06-06 16:00:00,1,2.26,2.38
2015-06-07 04:00:00,12,3.2,2.26
2015-06-07 06:00:00,2,2.38,3.2
2015-06-07 14:00:00,8,3.15,2.38
2015-06-07 15:00:00,1,2.1,3.15
2015-06-07 17:00:00,2,2.91,2.1
2015-06-07 18:00:00,1,2.18,2.91
2015-06-08 00:00:00,6,2.11,2.18
2015-06-08 01:00:00,1,2.44,2.11
2015-06-08 03:00:00,2,2.19,2.44
2015-06-08 05:00:00,2,2.1,2.19
2015-06-08 06:00:00,1,2.08,2.1
2015-06-08 14:00:00,8,2.06,2.08
2015-06-08 15:00:00,1,2.94,2.06
2015-06-08 17:00:00,2,2.04,2.94
2015-06-08 20:00:00,3,2.13,2.04
2015-06-08 22:00:00,2,2.53,2.13
2015-06-09 06:00:00,8,2.17,2.53
2015-06-09 07:00:00,1,2.33,2.17
2015-06-09 09:00:00,2,2.41,2.33
2015-06-09 20:00:00,11,2.5,2.41
2015-06-09 21:00:00,1,3.83,2.5
2015-06-09 22:00:00,1,2.12,3.83
2015-06-10 09:00:00,11,2.54,2.12
2015-06-10 20:00:00,11,2.51,2.54
2015-06-10 21:00:00,1,2.0,2.51
2015-06-11 04:00:00,7,2.78,2.0
2015-06-11 05:00:00,1,2.09,2.78
2015-06-11 11:00:00,6,2.63,2.09
2015-06-11 12:00:00,1,2.19,2.63
2015-06-11 17:00:00,5,2.29,2.19
2015-06-11 20:00:00,3,2.17,2.29
2015-06-11 22:00:00,2,2.23,2.17
2015-06-12 04:00:00,6,2.99,2.23
2015-06-12 06:00:00,2,2.43,2.99
2015-06-12 08:00:00,2,2.28,2.43
2015-06-12 10:00:00,2,2.64,2.28
2015-06-12 15:00:00,5,2.3,2.64
2015-06-12 16:00:00,1,2.72,2.3
2015-06-12 19:00:00,3,2.11,2.72
2015-06-12 20:00:00,1,2.56,2.11
2015-06-12 23:00:00,3,2.29,2.56
2015-06-13 00:00:00,1,2.02,2.29
2015-06-13 01:00:00,1,2.13,2.02
2015-06-13 05:00:00,4,2.29,2.13
2015-06-13 07:00:00,2,2.15,2.29
2015-06-13 08:00:00,1,2.8,2.15
2015-06-13 09:00:00,1,2.19,2.8
2015-06-14 01:00:00,16,2.02,2.19
2015-06-14 03:00:00,2,2.02,2.02
2015-06-14 08:00:00,5,2.44,2.02
2015-06-14 10:00:00,2,2.64,2.44
2015-06-14 18:00:00,8,3.63,2.64
2015-06-15 16:00:00,22,2.06,3.63
2015-06-16 04:00:00,12,2.84,2.06
2015-06-16 06:00:00,2,2.68,2.84
2015-06-16 08:00:00,2,2.26,2.68
2015-06-16 11:00:00,3,2.11,2.26
2015-06-16 13:00:00,2,2.13,2.11
2015-06-16 14:00:00,1,3.15,2.13
2015-06-16 16:00:00,2,2.12,3.15
2015-06-16 17:00:00,1,2.68,2.12
2015-06-16 18:00:00,1,2.57,2.68
2015-06-16 19:00:00,1,2.29,2.57
2015-06-16 21:00:00,2,3.17,2.29
2015-06-17 01:00:00,4,2.31,3.17
2015-06-17 02:00:00,1,2.41,2.31
2015-06-17 06:00:00,4,2.12,2.41
2015-06-17 17:00:00,11,2.62,2.12
2015-06-17 22:00:00,5,2.53,2.62
2015-06-17 23:00:00,1,2.68,2.53
2015-06-18 03:00:00,4,2.61,2.68
2015-06-18 05:00:00,2,2.18,2.61
2015-06-18 06:00:00,1,2.11,2.18
2015-06-18 08:00:00,2,2.2,2.11
2015-06-18 12:00:00,4,2.48,2.2
2015-06-18 17:00:00,5,2.18,2.48
2015-06-18 18:00:00,1,2.76,2.18
2015-06-19 00:00:00,6,2.38,2.76
2015-06-19 01:00:00,1,2.01,2.38
2015-06-19 02:00:00,1,2.62,2.01
2015-06-19 04:00:00,2,2.2,2.62
2015-06-19 13:00:00,9,2.12,2.2
2015-06-19 14:00:00,1,2.27,2.12
2015-06-20 00:00:00,10,2.28,2.27
2015-06-20 02:00:00,2,2.23,2.28
2015-06-20 08:00:00,6,2.22,2.23
2015-06-20 09:00:00,1,2.18,2.22
2015-06-20 10:00:00,1,2.55,2.18
2015-06-20 14:00:00,4,2.09,2.55
2015-06-20 20:00:00,6,2.67,2.09
2015-06-20 22:00:00,2,2.02,2.67
2015-06-21 11:00:00,13,2.48,2.02
2015-06-21 19:00:00,8,2.08,2.48
2015-06-22 15:00:00,20,2.71,2.08
2015-06-22 21:00:00,6,2.47,2.71
2015-06-23 07:00:00,10,2.32,2.47
2015-06-23 12:00:00,5,2.91,2.32
2015-06-23 15:00:00,3,2.19,2.91
2015-06-24 01:00:00,10,2.73,2.19
2015-06-24 14:00:00,13,2.21,2.73
2015-06-25 02:00:00,12,2.23,2.21
2015-06-25 06:00:00,4,2.57,2.23
2015-06-25 08:00:00,2,2.28,2.57
2015-06-25 12:00:00,4,2.27,2.28
2015-06-25 14:00:00,2,2.87,2.27
2015-06-26 03:00:00,13,2.57,2.87
2015-06-26 07:00:00,4,2.52,2.57
2015-06-26 09:00:00,2,2.72,2.52
2015-06-26 11:00:00,2,2.3,2.72
2015-06-26 18:00:00,7,2.11,2.3
2015-06-27 05:00:00,11,2.77,2.11
2015-06-27 19:00:00,14,2.31,2.77
2015-06-27 20:00:00,1,2.39,2.31
2015-06-27 23:00:00,3,2.91,2.39
2015-06-28 14:00:00,15,2.19,2.91
2015-06-28 19:00:00,5,2.11,2.19
2015-06-28 23:00:00,4,2.14,2.11
2015-06-29 01:00:00,2,2.52,2.14
2015-06-29 03:00:00,2,2.71,2.52
2015-06-29 06:00:00,3,3.26,2.71
2015-06-29 07:00:00,1,2.63,3.26
2015-06-29 09:00:00,2,2.45,2.63
2015-06-29 12:00:00,3,2.24,2.45
2015-06-29 16:00:00,4,2.19,2.24
2015-06-29 20:00:00,4,2.75,2.19
2015-06-30 04:00:00,8,2.0,2.75
2015-06-30 14:00:00,10,2.17,2.0
2015-06-30 23:00:00,9,2.28,2.17
2015-07-01 08:00:00,9,2.77,2.28
2015-07-02 03:00:00,19,2.49,2.77
2015-07-02 10:00:00,7,2.35,2.49
2015-07-02 15:00:00,5,2.16,2.35
2015-07-02 19:00:00,4,3.57,2.16
2015-07-03 00:00:00,5,2.6,3.57
2015-07-03 03:00:00,3,2.48,2.6
2015-07-03 06:00:00,3,2.11,2.48
2015-07-03 08:00:00,2,2.24,2.11
2015-07-03 11:00:00,3,2.17,2.24
2015-07-03 22:00:00,11,2.14,2.17
2015-07-03 23:00:00,1,2.38,2.14
2015-07-04 03:00:00,4,2.26,2.38
2015-07-04 20:00:00,17,2.04,2.26
2015-07-04 22:00:00,2,2.55,2.04
2015-07-05 02:00:00,4,2.85,2.55
2015-07-05 04:00:00,2,2.11,2.85
2015-07-05 05:00:00,1,2.94,2.11
2015-07-05 07:00:00,2,2.52,2.94
2015-07-05 09:00:00,2,2.9,2.52
2015-07-05 13:00:00,4,2.31,2.9
2015-07-05 15:00:00,2,2.27,2.31
2015-07-05 18:00:00,3,2.92,2.27
2015-07-05 21:00:00,3,2.21,2.92
2015-07-06 03:00:00,6,2.23,2.21
2015-07-06 07:00:00,4,2.03,2.23
2015-07-06 10:00:00,3,2.1,2.03
2015-07-06 11:00:00,1,2.9,2.1
2015-07-06 12:00:00,1,2.04,2.9
2015-07-06 15:00:00,3,2.0,2.04
2015-07-07 05:00:00,14,2.05,2.0
2015-07-07 06:00:00,1,2.18,2.05
2015-07-07 14:00:00,8,2.18,2.18
2015-07-07 16:00:00,2,2.25,2.18
2015-07-07 18:00:00,2,3.63,2.25
2015-07-08 06:00:00,12,2.07,3.63
2015-07-08 22:00:00,16,2.05,2.07
2015-07-09 06:00:00,8,2.18,2.05
2015-07-09 07:00:00,1,2.05,2.18
2015-07-09 10:00:00,3,2.28,2.05
2015-07-09 11:00:00,1,2.36,2.28
2015-07-09 12:00:00,1,2.22,2.36
2015-07-09 13:00:00,1,2.88,2.22
2015-07-09 15:00:00,2,2.38,2.88
2015-07-09 16:00:00,1,2.02,2.38
2015-07-09 18:00:00,2,3.26,2.02
2015-07-09 19:00:00,1,2.47,3.26
2015-07-09 21:00:00,2,2.14,2.47
2015-07-09 22:00:00,1,2.34,2.14
2015-07-10 00:00:00,2,2.42,2.34
2015-07-10 02:00:00,2,2.45,2.42
2015-07-10 03:00:00,1,3.83,2.45
2015-07-10 05:00:00,2,2.23,3.83
2015-07-10 06:00:00,1,2.2,2.23
2015-07-10 10:00:00,4,2.44,2.2
2015-07-10 17:00:00,7,2.28,2.44
2015-07-11 07:00:00,14,2.33,2.28
2015-07-11 09:00:00,2,2.0,2.33
2015-07-12 05:00:00,20,2.3,2.0
2015-07-12 06:00:00,1,2.27,2.3
2015-07-12 15:00:00,9,2.3,2.27
2015-07-12 16:00:00,1,2.22,2.3
2015-07-12 17:00:00,1,2.07,2.22
2015-07-12 21:00:00,4,2.8,2.07
2015-07-12 22:00:00,1,2.55,2.8
2015-07-13 01:00:00,3,2.18,2.55
2015-07-13 05:00:00,4,2.69,2.18
2015-07-13 06:00:00,1,2.21,2.69
2015-07-13 07:00:00,1,2.55,2.21
2015-07-13 08:00:00,1,2.51,2.55
2015-07-13 09:00:00,1,2.01,2.51
2015-07-13 10:00:00,1,2.14,2.01
2015-07-13 13:00:00,3,2.22,2.14
2015-07-13 23:00:00,10,3.01,2.22
2015-07-14 00:00:00,1,2.05,3.01
2015-07-14 13:00:00,13,2.29,2.05
2015-07-14 14:00:00,1,2.58,2.29
2015-07-14 15:00:00,1,2.1,2.58
2015-07-14 17:00:00,2,2.54,2.1
2015-07-14 19:00:00,2,2.78,2.54
2015-07-14 21:00:00,2,2.5,2.78
2015-07-15 01:00:00,4,2.72,2.5
2015-07-15 02:00:00,1,2.86,2.72
2015-07-15 06:00:00,4,2.15,2.86
2015-07-15 14:00:00,8,2.46,2.15
2015-07-15 19:00:00,5,2.17,2.46
2015-07-15 20:00:00,1,2.03,2.17
2015-07-15 21:00:00,1,2.11,2.03
2015-07-16 00:00:00,3,2.09,2.11
2015-07-16 03:00:00,3,2.07,2.09
2015-07-16 04:00:00,1,2.13,2.07
2015-07-16 05:00:00,1,2.4,2.13
2015-07-17 06:00:00,25,2.67,2.4
2015-07-17 07:00:00,1,2.99,2.67
2015-07-17 13:00:00,6,2.45,2.99
2015-07-17 22:00:00,9,2.05,2.45
2015-07-18 02:00:00,4,2.03,2.05
2015-07-18 20:00:00,18,3.1,2.03
2015-07-18 23:00:00,3,2.06,3.1
2015-07-19 01:00:00,2,3.19,2.06
2015-07-19 19:00:00,18,2.03,3.19
2015-07-20 03:00:00,8,2.39,2.03
2015-07-20 08:00:00,5,2.37,2.39
2015-07-20 10:00:00,2,2.08,2.37
2015-07-20 17:00:00,7,2.99,2.08
2015-07-20 22:00:00,5,2.9,2.99
2015-07-21 01:00:00,3,2.82,2.9
2015-07-21 02:00:00,1,2.12,2.82
2015-07-21 04:00:00,2,2.18,2.12
2015-07-21 09:00:00,5,3.98,2.18
2015-07-21 10:00:00,1,2.66,3.98
2015-07-21 13:00:00,3,2.08,2.66
2015-07-22 00:00:00,11,2.0,2.08
2015-07-22 01:00:00,1,2.34,2.0
2015-07-22 02:00:00,1,3.05,2.34
2015-07-22 06:00:00,4,2.66,3.05
2015-07-22 13:00:00,7,2.43,2.66
2015-07-22 14:00:00,1,2.47,2.43
2015-07-22 17:00:00,3,2.77,2.47
2015-07-22 20:00:00,3,2.88,2.77
2015-07-22 22:00:00,2,2.03,2.88
2015-07-23 02:00:00,4,2.22,2.03
2015-07-23 03:00:00,1,2.18,2.22
2015-07-23 05:00:00,2,2.22,2.18
2015-07-23 15:00:00,10,2.98,2.22
2015-07-23 19:00:00,4,2.16,2.98
2015-07-23 23:00:00,4,2.77,2.16
2015-07-24 04:00:00,5,2.17,2.77
2015-07-24 17:00:00,13,2.54,2.17
2015-07-24 20:00:00,3,2.91,2.54
2015-07-25 03:00:00,7,2.53,2.91
2015-07-25 06:00:00,3,2.24,2.53
2015-07-25 10:00:00,4,2.77,2.24
2015-07-25 12:00:00,2,3.81,2.77
2015-07-26 00:00:00,12,2.99,3.81
2015-07-26 04:00:00,4,2.55,2.99
2015-07-27 00:00:00,20,2.48,2.55
2015-07-27 02:00:00,2,2.8,2.48
2015-07-27 10:00:00,8,2.84,2.8
2015-07-27 16:00:00,6,2.03,2.84
2015-07-27 18:00:00,2,3.45,2.03
2015-07-27 21:00:00,3,2.57,3.45
2015-07-28 17:00:00,20,2.66,2.57
2015-07-29 06:00:00,13,2.58,2.66
2015-07-29 08:00:00,2,2.23,2.58
2015-07-29 10:00:00,2,2.01,2.23
2015-07-29 17:00:00,7,2.6,2.01
2015-07-29 22:00:00,5,2.04,2.6
2015-07-29 23:00:00,1,3.22,2.04
2015-07-31 04:00:00,29,2.51,3.22
2015-07-31 06:00:00,2,2.61,2.51
2015-07-31 14:00:00,8,2.19,2.61
2015-07-31 17:00:00,3,2.25,2.19
2015-08-01 09:00:00,16,2.02,2.25
2015-08-01 11:00:00,2,2.63,2.02
2015-08-02 01:00:00,14,2.41,2.63
2015-08-02 04:00:00,3,2.35,2.41
2015-08-02 05:00:00,1,2.36,2.35
2015-08-02 15:00:00,10,2.5,2.36
2015-08-02 16:00:00,1,3.01,2.5
2015-08-03 03:00:00,11,2.26,3.01
2015-08-03 10:00:00,7,2.67,2.26
2015-08-03 11:00:00,1,2.64,2.67
2015-08-04 00:00:00,13,2.11,2.64
2015-08-04 03:00:00,3,3.21,2.11
2015-08-04 05:00:00,2,2.45,3.21
2015-08-04 06:00:00,1,2.08,2.45
2015-08-04 07:00:00,1,2.11,2.08
2015-08-04 16:00:00,9,2.07,2.11
2015-08-04 18:00:00,2,2.43,2.07
2015-08-04 21:00:00,3,2.38,2.43
2015-08-05 04:00:00,7,2.41,2.38
2015-08-05 15:00:00,11,2.12,2.41
2015-08-05 20:00:00,5,2.86,2.12
2015-08-05 21:00:00,1,2.31,2.86
2015-08-06 09:00:00,12,2.23,2.31
2015-08-06 12:00:00,3,2.2,2.23
2015-08-07 05:00:00,17,2.0,2.2
2015-08-07 12:00:00,7,2.0,2.0
2015-08-07 14:00:00,2,2.16,2.0
2015-08-07 16:00:00,2,2.5,2.16
2015-08-07 17:00:00,1,2.33,2.5
2015-08-08 01:00:00,8,2.02,2.33
2015-08-08 05:00:00,4,2.03,2.02
2015-08-08 14:00:00,9,2.34,2.03
2015-08-09 07:00:00,17,2.14,2.34
2015-08-09 08:00:00,1,2.78,2.14
2015-08-09 16:00:00,8,2.5,2.78
2015-08-09 17:00:00,1,2.56,2.5
2015-08-09 20:00:00,3,3.12,2.56
2015-08-10 04:00:00,8,2.36,3.12
2015-08-11 00:00:00,20,2.36,2.36
2015-08-11 01:00:00,1,2.29,2.36
2015-08-11 03:00:00,2,2.68,2.29
2015-08-11 04:00:00,1,2.3,2.68
2015-08-11 07:00:00,3,2.13,2.3
2015-08-11 08:00:00,1,2.1,2.13
2015-08-11 14:00:00,6,2.26,2.1
2015-08-11 18:00:00,4,2.0,2.26
2015-08-12 01:00:00,7,2.59,2.0
2015-08-12 02:00:00,1,2.2,2.59
2015-08-12 05:00:00,3,2.18,2.2
2015-08-12 06:00:00,1,2.4,2.18
2015-08-12 16:00:00,10,2.04,2.4
2015-08-12 19:00:00,3,2.05,2.04
2015-08-12 20:00:00,1,2.36,2.05
2015-08-13 05:00:00,9,2.14,2.36
2015-08-13 07:00:00,2,2.2,2.14
2015-08-13 08:00:00,1,2.22,2.2
2015-08-13 09:00:00,1,2.27,2.22
2015-08-13 17:00:00,8,2.25,2.27
2015-08-13 18:00:00,1,4.5,2.25
2015-08-14 06:00:00,12,4.4,4.5
2015-08-14 07:00:00,1,2.4,4.4
2015-08-14 09:00:00,2,2.14,2.4
2015-08-14 12:00:00,3,2.04,2.14
2015-08-14 17:00:00,5,2.41,2.04
2015-08-14 20:00:00,3,2.49,2.41
2015-08-14 23:00:00,3,2.23,2.49
2015-08-15 06:00:00,7,2.1,2.23
2015-08-15 21:00:00,15,2.09,2.1
2015-08-16 10:00:00,13,2.23,2.09
2015-08-16 20:00:00,10,2.41,2.23
2015-08-17 05:00:00,9,2.43,2.41
2015-08-17 06:00:00,1,2.96,2.43
2015-08-17 07:00:00,1,2.5,2.96
2015-08-17 13:00:00,6,4.01,2.5
2015-08-17 14:00:00,1,2.45,4.01
2015-08-17 20:00:00,6,2.61,2.45
2015-08-18 02:00:00,6,2.21,2.61
2015-08-18 04:00:00,2,2.15,2.21
2015-08-18 06:00:00,2,2.0,2.15
2015-08-18 07:00:00,1,2.95,2.0
2015-08-18 10:00:00,3,2.89,2.95
2015-08-18 17:00:00,7,2.01,2.89
2015-08-18 21:00:00,4,2.32,2.01
2015-08-19 01:00:00,4,2.13,2.32
2015-08-19 11:00:00,10,2.97,2.13
2015-08-19 17:00:00,6,2.23,2.97
2015-08-20 03:00:00,10,2.08,2.23
2015-08-20 04:00:00,1,2.82,2.08
2015-08-20 18:00:00,14,2.09,2.82
2015-08-20 20:00:00,2,2.75,2.09
2015-08-21 08:00:00,12,2.13,2.75
2015-08-21 17:00:00,9,2.15,2.13
2015-08-21 20:00:00,3,2.67,2.15
2015-08-22 04:00:00,8,2.05,2.67
2015-08-22 12:00:00,8,4.4,2.05
2015-08-22 13:00:00,1,3.71,4.4
2015-08-22 14:00:00,1,2.36,3.71
2015-08-22 16:00:00,2,2.04,2.36
2015-08-22 17:00:00,1,2.68,2.04
2015-08-23 03:00:00,10,2.76,2.68
2015-08-23 12:00:00,9,2.56,2.76
2015-08-23 17:00:00,5,3.83,2.56
2015-08-23 18:00:00,1,2.13,3.83
2015-08-24 04:00:00,10,2.04,2.13
2015-08-24 06:00:00,2,2.2,2.04
2015-08-24 13:00:00,7,2.87,2.2
2015-08-24 21:00:00,8,2.66,2.87
2015-08-24 22:00:00,1,2.34,2.66
2015-08-25 02:00:00,4,2.29,2.34
2015-08-25 04:00:00,2,2.45,2.29
2015-08-26 06:00:00,26,2.34,2.45
2015-08-26 11:00:00,5,2.4,2.34
2015-08-26 12:00:00,1,2.03,2.4
2015-08-26 13:00:00,1,2.3,2.03
2015-08-26 20:00:00,7,2.06,2.3
2015-08-27 06:00:00,10,2.55,2.06
2015-08-27 09:00:00,3,2.27,2.55
2015-08-28 01:00:00,16,2.87,2.27
2015-08-28 12:00:00,11,2.03,2.87
2015-08-28 22:00:00,10,2.53,2.03
2015-08-29 08:00:00,10,3.56,2.53
